Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-79.4,-79.4,,,987,3709.920000,20,30,C,3,4,1,1,0,849336,6.91,-99.84,-99.84,-10.81,22.35,-108.94,-108.94,-13.92,1.29,0,10.83,-108.52,-108.52,-14.5,0.21,-103.6,-103.6,-10.85,7.63,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-79.4,-79.4,,,396,3709.920000,20,30,C,3,4,1,1,0,849332,6.91,-99.85,-99.85,-10.81,22.35,-111.1,-111.1,-16.09,-2.36,48,8.17,-111.19,-111.19,-17.18,-4.25,-104,-104,-11.25,5.14,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-79.4,-79.4,,,908,3709.920000,20,30,C,3,4,1,3,0,911136,7.41,-108.58,-108.58,-11.05,14.7,-112.53,-112.53,-12.01,6.18,48,11.3,-112.98,-112.98,-12.1,6.62,-110.85,-110.85,-10.83,9.9,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-79.4,-79.4,,,397,3709.920000,20,30,C,3,4,1,2,0,884480,7.19,-116.53,-116.53,-11.89,7.35,-122.92,-122.92,-15.08,-1.13,128,4.14,-123.22,-123.22,-14.98,-5.72,-120.33,-120.33,-13.04,4.14,7D65B4,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,653952,1,0,0,0,0,0,-80.7,-80.7,,,396,3809.280000,20,30,C,3,2,1,1,0,849328,6.91,-102.37,-102.37,-10.83,20.31,-106.25,-106.25,-11.69,7.73,16,13.44,-107.02,-107.02,-12.1,7.21,-104.71,-104.71,-10.65,11.39,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,653952,1,0,0,0,0,0,-80.7,-80.7,,,908,3809.280000,20,30,C,3,2,1,3,0,911112,7.41,-110.61,-110.61,-11.2,12.7,-114.46,-114.46,-12.6,4,48,9.04,-115.3,-115.3,-12.47,4.27,-112.92,-112.92,-11.05,7.67,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,658080,1,0,0,0,0,0,-86.2,-86.2,,,837,3871.200000,20,30,C,3,3,1,0,0,823436,6.69,-117.12,-117.12,-17.08,-4.55,-117.19,-117.19,-17.38,-4.13,0,-5.13,-114.48,-114.48,-15.2,-7.19,-115.73,-115.73,-16.24,-5.56,7F2624,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,658080,1,0,0,0,0,0,-86.2,-86.2,,,293,3871.200000,20,30,C,3,3,1,0,0,823040,6.69,-112.74,-112.74,-12.68,3.91,-117.56,-117.56,-17.59,-4.38,48,-0.43,-113.71,-113.71,-14.53,-7.59,-116.19,-116.19,-16.74,-0.43,7F2624,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:574,38.903706,-77.007056,1,2,658080,1,0,0,0,0,0,-86.2,-86.2,,,185,3871.200000,20,30,C,3,3,1,0,0,823032,6.69,-112.75,-112.75,-12.69,3.87,-119.21,-119.21,-19.25,-7.28,144,4.77,-113.84,-113.84,-14.65,-6.09,-117.45,-117.45,-17.99,4.77,7F2624,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:04:575,38.903701,-77.007017,2,3,647328,1,0,0,0,0,0,-79.7,-79.7,,,987,3709.920000,20,30,C,2,4,1,1,0,849336,6.91,-100.42,-100.42,-10.83,21.61,-108.66,-108.66,-13.54,1.95,0,11.25,-108.56,-108.56,-14.36,0.23,-104.03,-104.03,-10.95,7.6,,,,,,,,,,,,,,,,,,,,,,
