Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,653952,1,0,0,0,0,0,-81,-81,,,396,3809.280000,20,30,C,3,2,1,1,0,849316,6.9,-101.34,-101.34,-10.82,22.04,-107.17,-107.17,-11.6,8.5,0,15.57,-107.93,-107.93,-11.94,7.94,-104.4,-104.4,-10.03,13.31,1705B4,6CA121A0104C46900D6020883BB991D701A020490104E808524043912C21300700000A859EE20D7F6C6E080400001210000820D6805100DA022406080C7015601C9611012000002A173DC41948380862E335CF5CA009CA08DC51B8437602F8318B1D2024F00D80480203008040000504B7210000,311,480,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C00080010273BE610000000,12,00,08,00,10,39,3BE610000000,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,653952,1,0,0,0,0,0,-81,-81,,,908,3809.280000,20,30,C,3,2,1,3,0,911108,7.41,-110.87,-110.87,-11.26,12.03,-115.29,-115.29,-12.58,3.68,48,8.89,-115.45,-115.45,-12.46,5.86,-113.28,-113.28,-11.13,8.11,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.2,-80.2,,,987,3709.920000,20,30,C,3,4,1,1,0,849324,6.91,-100.73,-100.73,-10.82,22.21,-110.66,-110.66,-15.34,-1.52,48,8.3,-110.38,-110.38,-15.5,-1.18,-104.64,-104.64,-11.07,6.06,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.2,-80.2,,,396,3709.920000,20,30,C,3,4,1,1,0,849324,6.91,-100.73,-100.73,-10.82,22.21,-110.35,-110.35,-15.03,-1.03,0,8.5,-109.45,-109.45,-14.58,-5.12,-105,-105,-11.43,8.5,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.2,-80.2,,,908,3709.920000,20,30,C,3,4,1,3,0,911124,7.41,-108.7,-108.7,-11.04,15.48,-113.13,-113.13,-12.28,4.94,48,10.67,-113.33,-113.33,-12.09,5.81,-111.12,-111.12,-10.81,9.22,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.2,-80.2,,,397,3709.920000,20,30,C,3,4,1,2,0,884480,7.19,-117.84,-117.84,-12.26,5.97,-122.18,-122.18,-15.09,-1.09,160,2.75,-122.17,-122.17,-14.39,-5.12,-121.17,-121.17,-13.98,2.75,1765B4,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,658080,1,0,0,0,0,0,-86.4,-86.4,,,837,3871.200000,20,30,C,3,3,1,0,0,823424,6.69,-114.37,-114.37,-14.84,-0.74,-115.77,-115.77,-16.14,-2.64,0,-2.26,-117.75,-117.75,-17.89,-4.42,-115.72,-115.72,-15.96,-2.79,192624,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,658080,1,0,0,0,0,0,-86.4,-86.4,,,185,3871.200000,20,30,C,3,3,1,0,0,823032,6.69,-115.47,-115.47,-15.97,-1.98,-117.86,-117.86,-17.96,-5.57,80,-2.78,-117.01,-117.01,-17.34,-9.24,-116.96,-116.96,-17.28,-6.19,192624,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:491,38.903706,-77.007056,1,2,658080,1,0,0,0,0,0,-86.4,-86.4,,,293,3871.200000,20,30,C,3,3,1,0,0,823028,6.69,-115.46,-115.46,-15.96,-1.95,-121.39,-121.39,-21.46,-8.79,0,-5.37,-121,-121,-21.32,-14.91,-118.56,-118.56,-18.87,-7.48,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:06:499,38.903701,-77.007017,2,3,653952,1,0,0,0,0,0,-80.1,-80.1,,,396,3809.280000,20,30,C,2,2,1,1,0,849316,6.9,-100.57,-100.57,-10.82,21.93,-105.8,-105.8,-11.42,10.16,0,22.43,-106.24,-106.24,-11.31,9.2,-103.38,-103.38,-9.97,14.12,,,,,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
